cod_postal,lat,lon,town
45007,39.8581,-4.0226,Toledo
45008,39.8581,-4.0226,Toledo
45070,39.8581,-4.0226,Toledo
45071,39.8581,-4.0226,Toledo
45080,39.8581,-4.0226,Toledo
45100,39.6774,-3.9771,Sonseca
45109,39.63405,-3.9538,Arisgotas
45110,39.7109,-3.9822,Ajofrin
45111,39.8049,-4.0242,Cobisa
45112,39.7963,-3.9925,Burguillos De Toledo
45113,39.7319,-3.9444,Chueca
45114,39.6945,-4.0191,Mazarambroz
45120,39.6771,-4.1795,San Pablo De Los Montes
45121,39.5589,-4.3571,Las Navillas
45122,39.8063,-4.057,El Viso
45123,39.7775,-4.0636,Layos
45124,39.7613,-4.1259,Casasbuenas
45125,39.6933,-4.1531,Pulgar
45126,39.62375,-4.17235,Cuerva
45127,39.6103,-4.2313,Las Ventas Con Peña Aguilera
45128,39.6401,-4.2838,Menasalbas
45130,39.6654,-4.6412,Los Navalucillos
45138,39.52835,-4.7164,Alares
45139,39.4322,-4.7242,Valdeazores
45140,39.7243,-4.6419,Los Navalmorales
45150,39.6342,-4.4706,Navahermosa
45159,39.61315,-4.49765,Hontanar
45160,39.8105,-4.1472,Guadamur
45161,39.7877,-4.1679,Polan
45162,39.7402,-4.1848,Noez
45163,39.7106,-4.2265,Totanes
45164,39.7021,-4.2724,Galvez
45165,39.7019,-4.388,San Martin De Montalban
45170,39.784,-4.6325,San Martin De Pusa
45179,39.7691,-4.5731,Villarejo De Montalban
45180,40.0895,-4.1187,Camarena
45181,40.0158,-4.0794,Camarenilla
45182,40.0552,-4.1164,Arcicollar
45183,40.1553,-4.1146,Las Ventas De Retamosa
45190,39.7986,-3.9464,Nambroca
45191,39.7977,-3.9443,"Nieves, Las (Urbanizacion)"
45200,40.1261,-3.8502,Illescas
45210,40.0888,-3.8734,Yuncos
45211,40.0528,-3.9893,Recas
45212,40.0912,-3.968,Lominchar
45213,40.1196,-3.9636,Palomeque
45214,40.1126,-3.9213,Cedillo Del Condado
45215,40.1415,-3.9182,El Viso De San Juan
45216,40.171,-3.8951,Carranque
45217,40.1582,-3.8777,Ugena
45220,40.1197,-3.80595,Yeles
45221,40.1047,-3.7664,Esquivias
45222,40.0702,-3.7401,Borox
45223,40.0997,-3.7397,Seseña Viejo
45224,40.1087,-3.653,Seseña Nuevo
45230,40.0739,-3.8512,Numancia De La Sagra
45240,40.012,-3.7925,Alameda De La Sagra
45250,39.9887,-3.7658,Añover De Tajo
45260,39.9618,-3.8829,Villaseca De La Sagra
45270,39.9393,-3.9172,Mocejon
45280,39.9444,-3.9868,Olias Del Rey
45290,40.0466,-3.8359,Pantoja
45291,40.0236,-3.8581,Cobeja
45292,39.95,-3.85,Aceca
45300,39.958,-3.4978,Ocaña
45310,39.9006,-3.3236,Villatobas
45311,39.9083,-3.5245,Dos Barrios
45312,39.8905,-3.535,Cabañas De Yepes
45313,39.9041,-3.6245,Yepes
45314,39.938,-3.6147,Ciruelos
45340,40.0042,-3.5723,Ontigola
45350,39.9788,-3.441,Noblejas
45360,39.9856,-3.369,Villarrubia De Santiago
45370,39.981,-3.1879,Santa Cruz De La Zarza
45400,39.6842,-3.7737,Mora
45410,39.7235,-3.6574,Villanueva De Bogas
45420,39.7544,-3.8524,Almonacid De Toledo
45430,39.7165,-3.8129,Mascaraque
45440,39.7122,-3.8717,Villaminaya
45450,39.649,-3.8776,Orgaz
45460,39.6351,-3.7927,Manzaneque
45470,39.5816,-3.8706,Los Yebenes
45479,39.56327,-3.93497,Lituero De Abajo
45480,39.4117,-3.7164,Urda
45489,39.4118,-3.7149,Quintos Del Pizarro
45500,39.982,-4.2825,Torrijos
45510,40.0528,-4.2077,Fuensalida
45511,40.0316,-4.2059,Huecas
45512,40.0138,-4.294,El Portillo De Toledo
45513,40.1192,-4.2416,Santa Cruz De Retamar
45514,40.1064,-4.3247,Quismondo
45515,40.0665,-4.3702,Maqueda
45516,39.863,-4.3592,La Puebla De Montalban
45517,39.9251,-4.3483,Escalonilla
45518,39.9658,-4.3034,Gerindote
45519,40.0138,-4.294,Noves (Pueblo)
45520,40.0266,-4.1136,Villaluenga De La Sagra
45521,40.0266,-4.1136,Burujon (Pueblo)
45522,40.0266,-4.1136,Azoverin (Pueblo)
45523,40.0266,-4.1136,Alcabon (Pueblo)
45524,40.0266,-4.1136,Rielves (Pueblo)
45525,40.0266,-4.1136,Barcience (Pueblo)
45526,40.0124,-4.3273,Santo Domingo-Caudilla
45529,40.0426,-3.9016,Yuncler
45530,40.0253,-4.4284,Santa Olalla
45531,39.9575,-4.3997,Carmena
45532,39.9635,-4.4582,Carriches
45533,39.888,-4.4539,El Carpio De Tajo
45534,39.9417,-4.4369,La Mata
45540,39.956,-4.4983,Erustes
45541,39.9255,-4.5023,Mesegar De Tajo
45542,40.0464,-4.5251,El Casar De Escalona
45543,40.0024,-4.5152,Otero
45544,39.9766,-4.5055,Domingo Perez
45560,39.9166,-5.1738,Oropesa
45567,39.9072,-5.2012,Lagartera
45568,40.0089,-5.2951,Las Ventas De San Julian
45569,39.96065,-5.1678,Corchuela
45570,39.8017,-5.1718,El Puente Del Arzobispo
45571,39.79767,-5.13732,Alcolea De Tajo
45572,39.813,-5.2359,Valdeverdeja
45573,39.7389,-5.1431,Navalmoralejo
45574,39.68955,-5.09545,La Estrella
45575,39.6361,-5.1131,Aldeanueva De San Bartolome
45576,39.6042,-5.1425,Mohedas De La Jara
45577,39.5228,-5.1141,Puerto De San Vicente
45578,39.5892,-5.0553,El Campillo De La Jara
45580,39.8981,-5.2778,Calzada De Oropesa
45588,39.8893,-5.2428,Herreruela De Oropesa
45589,39.8749,-5.256,Caleruela
45590,39.9614,-3.9316,Magan
45591,40.0217,-3.9897,Yunclillos
45592,40.0061,-3.9456,Cabañas De La Sagra
45593,39.94005,-4.0204,Bargas
45594,39.9648,-4.1263,Villamiel De Toledo
45600,39.9635,-4.8308,Talavera De La Reina
45610,40.0667,-5.0833,Navalcan
45611,40.0625,-5.0633,Parrillas
45612,39.9778,-4.9761,Velada
45613,39.9605,-4.9602,Gamonal
45614,39.9629,-4.918,Casar De Talavera
45620,40.1067,-4.9383,Montesclaros
45621,40.0221,-4.8649,Segurilla
45622,40.01,-4.8841,Mejorada
45630,40.157,-4.7859,Navamorcuende
45631,40.1846,-4.7417,Almendral De La Cañada
45632,40.2127,-4.7933,Sartajada
45633,40.2326,-4.7513,La Iglesuela
45634,40.1764,-4.8502,Buenaventura
45635,40.1036,-4.8274,Sotillo De Las Palomas
45636,40.0904,-4.7939,Marrupe
45637,40.0518,-4.8107,Cervera De Los Montes
45638,40.0318,-4.8033,Pepino
45640,40.0918,-4.6769,El Real De San Vicent
45641,40.1003,-4.6856,Castillo De Bayuela
45642,40.0635,-4.6549,Cardiel De Los Montes
45643,40.0993,-4.6465,Garciotun
45644,40.1138,-4.6198,Nuño Gomez
45645,40.1046,-4.7227,Hinojosa De San Vicente
45646,40.0693,-4.7321,Serranillos
45650,39.6533,-4.7837,Espinoso Del Rey
45651,39.7089,-4.8034,Torrecilla De La Jara
45652,39.7436,-4.7554,Retamoso De La Jara
45653,39.7624,-4.709,Santa Ana De Pusa
45654,39.8297,-4.719,San Bartolome De Las Abiertas
45660,39.7577,-4.9493,Belvis De La Jara
45661,39.7593,-5.0229,Aldeanueva De Barbarroya
45662,39.8063,-4.9301,Alcaudete De La Jara
45663,39.8388,-4.8256,El Membrillo
45664,39.8684,-4.9216,Las Herencias
45670,39.6496,-4.9911,La Nava De Ricomalillo
45671,39.581,-4.9704,Gargantilla
45672,39.5225,-4.9591,Puerto Rey
45673,39.6427,-4.949,Buenasbodas
45674,39.6099,-4.905,Robledo Del Mazo
45675,39.5916,-4.8769,Las Hunfrias
45676,39.6016,-4.8271,Robledillo
45677,39.5722,-4.8035,Navaltoril
45678,39.5435,-4.7798,Piedraescrita
45680,39.8992,-4.8308,Cebolla (Pueblo)
45681,39.8992,-4.8308,Illan De Vacas (Pueblo)
45682,39.8992,-4.8308,"Cerralbos, Los (Pueblo)"
45683,39.8992,-4.8308,Cazalegas (Pueblo)
45684,39.8992,-4.8308,Lucillos (Pueblo)
45685,39.8992,-4.8308,Montearagon Estacion (Pueblo)
45686,39.8992,-4.8308,Calera Y Chozas (Pueblo)
45687,39.8992,-4.8308,Alcañizo (Pueblo)
45690,39.9125,-4.6788,La Pueblanueva
45691,39.9522,-4.68355,Las Vegas
45692,39.8975,-4.5499,Malpica De Tajo
45693,39.922,-4.5976,Bernuy
45694,39.9374,-4.8927,Talavera La Nueva
45695,39.9189,-4.6801,Alberche Del Caudillo
45700,39.4608,-3.6077,Consuegra
45710,39.4695,-3.5325,Madridejos
45720,39.4266,-3.4579,Camuñas
45730,39.4378,-3.35045,Las Lagunas
45740,39.8746,-3.7319,Villasequilla
45749,39.8187,-3.7346,Villamuelas
45750,39.8632,-3.6128,Huerta De Valdecarabanos
45760,39.7877,-3.4741,La Guardia
45770,39.7074,-3.434,El Romeral
45780,39.6962,-3.5046,Tembleque
45789,39.6019,-3.6127,Turleque
45790,39.5108,-3.2482,Quero
45800,39.5937,-3.0417,Quintanar De La Orden
45810,39.6732,-3.0145,Villanueva De Alcardete
45820,39.5132,-2.997,El Toboso
45830,39.5241,-3.0759,Miguel Esteban
45840,39.5986,-3.1178,La Puebla De Almoradiel
45850,39.6151,-3.2191,La Villa De Don Fadrique
45860,39.6211,-3.3399,Villacañas
45870,39.7231,-3.3062,Lillo
45880,39.7599,-3.1645,Corral De Almaguer
45890,39.8162,-3.1023,Cabezamesada
45900,40.2303,-4.3926,Almorox
45908,40.2047,-4.4305,Aldea En Cabo
45909,40.2195,-4.4105,Calalberche (Urbanizacion)
45910,40.1675,-4.4052,Escalona
45917,40.1562,-4.5037,Nombela
45918,40.176,-4.5984,Pelahustan
45919,40.0981,-4.4448,Hormigos
45920,40.1693,-4.2155,La Torre De Esteban Hambran
45930,40.239,-4.1934,Mentrida
45940,40.2047,-4.0889,Valmojado
45950,40.187,-4.0364,Casarrubios Del Monte
45960,40.1001,-4.0433,Chozas De Canales
46001,39.4698,-0.3774,Valencia
46002,39.4698,-0.3774,Valencia
46003,39.4698,-0.3774,Valencia
46004,39.4698,-0.3774,Valencia
46005,39.4698,-0.3774,Valencia
46006,39.4698,-0.3774,Valencia
46007,39.4698,-0.3774,Valencia
46008,39.4698,-0.3774,Valencia
46009,39.4698,-0.3774,Valencia
46010,39.4698,-0.3774,Valencia
46011,39.4698,-0.3774,Valencia
46012,39.4698,-0.3774,Valencia
46013,39.4698,-0.3774,Valencia
46014,39.4698,-0.3774,Valencia
46015,39.4698,-0.3774,Valencia
46016,39.4698,-0.3774,Valencia
46017,39.4698,-0.3774,Valencia
46018,39.4698,-0.3774,Valencia
46019,39.4698,-0.3774,Valencia
46020,39.4698,-0.3774,Valencia
46021,39.4698,-0.3774,Valencia
46022,39.4698,-0.3774,Valencia
46023,39.4698,-0.3774,Valencia
46024,39.4698,-0.3774,Valencia
46025,39.4698,-0.3774,Valencia
46026,39.4698,-0.3774,Valencia
46035,39.5,-0.4167,Valencia
46070,39.4698,-0.3774,Valencia
46071,39.4698,-0.3774,Valencia
46080,39.4698,-0.3774,Valencia
46100,39.5101,-0.4129,Burjassot
46110,39.52395,-0.4232,Godella
46111,39.53945,-0.40785,Rocafort
46112,39.5373,-0.4108,Masarrochos
46113,39.5468,-0.3955,Moncada
46114,39.5379,-0.3709,Vinalesa
46115,39.55,-0.3833,Alfara Del Patriarca
46116,39.5729,-0.4112,San Isidro De Benageber
46117,39.5833,-0.45,Benagolf (San Antonio) (Urbanizacion)
46118,39.68403,-0.43197,Serra
46119,39.65,-0.4167,Naquera
46120,39.5,-0.35,Alboraya
46127,39.5,-0.35,Campamento Militar De Betera
46130,39.5738,-0.3364,Massamagrell
46131,39.5167,-0.3667,Casas De Barcena
46132,39.5167,-0.35,Almassera
46133,39.5281,-0.3484,Meliana
46134,39.53545,-0.3525,Foios
46135,39.543,-0.3436,Emperador
46136,39.5629,-0.3411,Museros
46137,39.5396,-0.3458,Puebla De Farnals (Playa)
46138,39.5396,-0.3458,Rafelbuñol/Rafelbunyol
46139,39.5396,-0.3458,La Pobla De Farnals
46140,40.06263,-1.2392,Puebla De San Miguel
46141,40.14,-1.30215,Cuesta Del Rato
46142,40.1078,-1.2823,Los Santos
46143,40.096,-1.258,Torrebaja
46144,40.1263,-1.25345,Torrealta
46145,40.0482,-1.3446,Vallanca
46146,40.0237,-1.2613,Casas Bajas
46147,40.0397,-1.2627,Casas Altas
46148,39.75,-0.3667,Algimia De Alfara
46149,39.6806,-0.3207,Santo Espiritu Del Monte
46150,39.6876,-0.7751,Campamento De Marines
46160,39.65,-0.70835,Vanacloig
46162,39.81574,-0.8095,Pobleta De Andilla
46163,39.7082,-0.5467,Marines
46164,39.6051,-0.7265,Pedralba
46165,39.6085,-0.776,Bugarra
46166,39.6045,-0.8346,Gestalgar
46167,39.6561,-0.892,Chulilla
46168,39.66665,-0.88335,Sot De Chera
46169,39.73345,-0.5239,Gatova
46170,39.7333,-0.8167,Villar Del Arzobispo
46171,39.6993,-0.7077,Casinos
46172,39.7975,-0.703,Alcublas
46173,39.7167,-1.1,Benageber
46174,39.6596,-0.6711,Domeño
46175,39.7234,-0.9719,Calles
46176,39.78352,-0.9838,Ermitorio Del Remedio
46177,39.7667,-1.0333,Tuejar
46178,39.90236,-1.01801,La Canaleja
46179,39.9167,-1.1333,Losilla De Aras
46180,39.5939,-0.5882,Benaguasil
46181,39.6167,-0.5667,Benisano
46182,39.53185,-0.48415,La Cañada
46183,39.5667,-0.5333,"Eliana, L'"
46184,39.5833,-0.5433,San Antonio De Benageber
46185,39.6,-0.55,Montecolorado (Urbanizacion)
46190,39.5167,-0.5167,Riba-Roja De Turia
46191,39.5684,-0.6239,Vilamarxant
46192,39.3667,-0.6,Monserrat
46193,39.3333,-0.6167,Montroy
46194,39.3361,-0.6087,Real
46195,39.2784,-0.5695,Llombai
46196,39.2728,-0.5783,Catadau
46197,39.2768,-0.5604,Alfarp
46198,39.263,-0.78655,Millares
46199,39.29607,-0.96244,Cortes De Pallas
46200,39.4274,-0.4167,Paiporta
46210,39.4345,-0.4312,Picanya
46220,39.3642,-0.456,Picassent
46225,39.3583,-0.4583,Centro Penitenciario Picassent
46229,39.35,-0.4667,Fuente Del Omet
46230,39.2715,-0.496,San Patricio (Urbanizacion)
46240,39.23015,-0.51955,Ausias March (Urbanizacion)
46249,39.2333,-0.5167,Villarrubia De Carlet
46250,39.1667,-0.5167,"Alcudia, L'"
46260,39.117,-0.5209,Alberic
46266,39.0804,-0.5918,Antella
46267,39.0906,-0.5455,Gavarda
46268,39.1048,-0.5616,La Garrofera De Alzira
46269,39.1395,-0.5869,Tous
46270,39.0774,-0.5117,Villanueva De Castellon
46290,39.3667,-0.4333,Alcasser
46291,39.2134,-0.527,Benimodo
46292,39.1438,-0.5226,Massalaves
46293,39.06245,-0.54915,Beneixida
46294,39.0688,-0.5711,Carcer
46295,39.06575,-0.61015,Sellent
46300,39.56745,-1.20245,Utiel
46310,39.4734,-1.34172,Venta Del Moro
46311,39.5213,-1.3614,Jaraguas
46312,39.5264,-1.325,Casas De Medina
46313,39.5839,-1.25023,Las Casas
46314,39.5856,-1.3643,Fuenterrobles
46315,39.5667,-1.25,Caudete De Las Fuentes
46317,39.5333,-1.4333,Villargordo Del Cabriel
46320,39.7326,-1.2307,Sinarcas
46321,39.7333,-1.2333,"Torre, Aldea De La"
46330,39.6472,-1.4001,Camporrobles
46339,39.6707,-1.3361,La Loberuela
46340,39.489,-1.1009,Requena
46350,39.5922,-0.9733,Chera
46351,39.6061,-1.07815,Las Nogueras
46352,39.43293,-1.18583,Casas De Eufemia
46353,39.4761,-1.2559,Los Ruices
46354,39.41923,-1.29693,Los Cojos
46355,39.33413,-1.07267,Casas De Juan Vich
46356,39.3,-1.1333,Casas Del Rio
46357,39.39835,-1.07035,El Ponton
46360,39.4211,-0.7898,Buñol
46367,39.3833,-0.8,Yatova
46368,39.3825,-0.7868,Macastre
46369,39.3933,-0.7756,Alborache
46370,39.4715,-0.7188,Chiva
46380,39.4955,-0.686,Cheste
46388,39.423,-0.6867,Godelleta
46389,39.3833,-0.7,Turis
46390,39.52079,-1.16206,Chicanos
46391,39.4685,-1.011,El Rebollar
46392,39.4738,-0.9181,Siete Aguas
46393,39.4902,-0.5709,Loriguilla
46394,39.4667,-0.5667,Ventas De Poyo
46400,39.1659,-0.2548,Cullera
46408,39.1971,-0.23193,Mareny De San Lorenzo
46409,39.13047,-0.23857,El Marenyet
46410,39.2021,-0.3108,Sueca
46417,39.1966,-0.3349,Riola
46418,39.1833,-0.3145,Fortaleny
46419,39.1953,-0.3148,Mareny De Les Barraquetes
46420,39.2772,-0.2757,El Perello
46430,39.2782,-0.3816,Sollana
46439,39.2833,-0.3667,Romani
46440,39.2923,-0.4133,Almussafes
46450,39.2844,-0.426,Benifaio
46460,39.3628,-0.4121,Silla
46469,39.3818,-0.4103,Beniparrell
46470,39.4034,-0.4052,Massanassa
46500,39.6833,-0.2667,Sagunt/Sagunto
46501,39.6833,-0.3,Petres
46510,39.7375,-0.2637,Quartell
46511,39.7333,-0.2667,Benifairo De Les Valls
46512,39.7257,-0.2642,Faura
46513,39.7167,-0.2333,Estacion De Los Valles
46514,39.7407,-0.2583,Benavites
46515,39.7333,-0.2667,Quart De Les Valls
46520,39.6622,-0.2175,"Almarda, De (Playa)"
46529,39.6833,-0.2167,Canet D'En Berenguer
46530,39.6172,-0.3065,Puçol
46540,39.5887,-0.3033,El Puig
46550,39.5446,-0.3241,Albuixech
46560,39.5581,-0.3268,Massalfassar
46590,39.7129,-0.3485,Estivella
46591,39.7,-0.3333,Albalat Dels Taronchers
46592,39.6841,-0.3903,Segart
46593,39.7833,-0.3667,Algar De Palancia
46594,39.75,-0.3667,Alfara De La Baronia
46595,39.7333,-0.35,Torres-Torres
46600,39.1518,-0.4333,Alzira
46610,39.1866,-0.4782,Guadassuar
46611,39.132,-0.493,Benimuslem
46612,39.1571,-0.3525,Corbera
46613,39.1467,-0.3294,Llauri
46614,39.1275,-0.2909,Favara
46620,39.0593,-1.0573,Ayora
46621,39.00407,-1.08607,San Benito
46622,39.1056,-1.051,Teresa De Cofrentes
46623,39.1399,-1.0735,Jarafuel
46624,39.1912,-1.0761,Jalance
46625,39.2294,-1.061,Cofrentes
46630,38.8,-0.8833,La Font De La Figuera
46635,38.7833,-0.7833,Fontanars Dels Alforins
46640,38.8749,-0.7523,Mogente/Moixent
46650,38.9621,-0.5838,Canals
46659,38.9782,-0.57645,Ayacor
46660,39.0509,-0.4923,Manuel
46666,39.0533,-0.4604,Rafelguaraf
46667,39.0219,-0.418,Barxeta
46668,39.0298,-0.46765,Llocnou D'En Fenollet
46669,39.0686,-0.49497,"Enova, L'"
46670,39.0833,-0.4667,La Pobla Llarga
46680,39.1918,-0.43745,Carrascalet
46687,39.2,-0.3833,Albalat De La Ribera
46688,39.2,-0.3667,Polinya De Xuquer
46689,39.1833,-0.3833,Benicull De Xuquer
46690,38.9667,-0.5833,"Alcudia De Crespins, L'"
46691,38.8959,-0.6912,Vallada
46692,38.9488,-0.6505,Montesa
46700,38.9667,-0.1833,Gandia
46701,38.9719,-0.1807,Gandia
46702,38.9654,-0.1873,Gandia
46703,38.9635,-0.1945,Gandia
46710,38.9667,-0.15,Daimus
46711,38.95053,-0.14027,"Miramar, De (Playa)"
46712,38.9288,-0.1077,Piles
46713,38.94,-0.1397,Bellreguard Poble
46714,38.9417,-0.1535,Palmera
46715,38.9333,-0.15,"Alqueria De La Comtessa, L'/Alqueria De La Condesa"
46716,38.9322,-0.1677,Rafelcofer
46717,38.94,-0.1397,La Font D'En Carros
46720,38.8857,-0.2079,Villalonga
46721,38.9151,-0.1946,Potries
46722,38.9303,-0.18225,Beniarjo
46723,38.9445,-0.1808,Almoines
46724,38.9267,-0.2203,Palma De Gandia
46725,38.9302,-0.25475,Rotova
46726,38.9167,-0.27777,Castellonet De La Conquesta
46727,38.9482,-0.1924,Real De Gandia
46728,38.97895,-0.213,Marchuquera
46729,38.80495,-0.0645,Montecorona (Urbanitzacio)
46730,38.975,-0.16667,Moli Santa Maria
46740,39.1221,-0.4471,Carcaixent
46749,39.1108,-0.4628,Cogullada
46750,39.0333,-0.3167,Simat De La Valldigna
46758,39.01043,-0.29297,La Drova
46759,39.0179,-0.3001,Corrales De Valldigna
46760,39.0667,-0.2667,Tavernes De La Valldigna
46770,39.0327,-0.2164,Xeraco
46780,38.919,-0.1183,Oliva
46790,39.0103,-0.2167,Xeresa
46791,39.055,-0.3033,Benifairo De La Valldigna
46792,39.0358,-0.26,Barraca D'Aigues Vives
46800,38.99887,-0.52497,Xativa
46810,38.9791,-0.6881,Enguera
46811,38.9229,-0.87485,Navalon De Abajo
46812,38.8833,-0.5833,Aielo De Malferit
46813,38.9833,-0.5667,Cerda
46814,38.99185,-0.57335,Llanera De Ranes
46815,38.9707,-0.6399,La Llosa De Ranes
46816,39.0046,-0.5648,Torrent De Fenollet
46817,39.0174,-0.6238,Estubeny
46818,38.9916,-0.5605,La Granja De La Costera
46819,38.9707,-0.6399,Novele/Novetle
46820,39.0207,-0.6464,Barrio Fuente Negra
46821,39.0424,-0.66,Chella
46822,39.0608,-0.6741,Bolbaite
46823,39.102,-0.6947,Navarres
46824,39.1168,-0.7386,Quesa
46825,39.1316,-0.7873,Bicorp
46830,38.95,-0.4333,Beniganim
46837,38.9459,-0.402,Quatretonda
46838,38.94793,-0.34697,Benicolet
46839,38.926,-0.48275,Sempere
46840,38.8824,-0.3386,La Pobla Del Duc
46841,38.8833,-0.3667,Castello De Rugat
46842,38.88705,-0.26372,Rugat
46843,38.8601,-0.39065,Rafol De Salem
46844,38.85055,-0.43005,Beniatjar
46850,38.9395,-0.5214,"Olleria, L'"
46860,38.84,-0.5193,Albaida
46868,38.85,-0.4667,Belgida
46869,38.83597,-0.49643,Carricola
46870,38.8223,-0.607,Ontinyent
46880,38.7657,-0.6118,Bocairent
46890,38.8231,-0.5502,Agullent
46891,38.8679,-0.5155,Bufali
46892,38.8881,-0.4937,Montaverner
46893,38.9,-0.5,Alfarrasi
46894,38.98175,-0.4782,Alboy
46900,39.4362,-0.46725,Torrent
46901,39.4352,-0.4911,El Vedat De Torrente
46909,39.4333,-0.5167,"Juez, Del (Masia)"
46910,39.4225,-0.39008,Sedavi
46920,39.4722,-0.4112,Mislata
46930,39.4814,-0.4394,Quart De Poblet
46940,39.50583,-0.48938,Aeropuerto De Manises (Valencia)
46950,39.4641,-0.4302,Xirivella
46960,39.47125,-0.46295,Aldaia
46970,39.4557,-0.461,Alaquas
46980,39.5018,-0.4377,Paterna
46988,39.5,-0.4333,Poligono Fuente Del Jarro
46989,39.5075,-0.4297,Terramelar
47001,41.6505,-4.7287,Valladolid
47002,41.6509,-4.7226,Valladolid
47003,41.6556,-4.7259,Valladolid
47004,41.6462,-4.7222,Valladolid
47005,41.6512,-4.7142,Valladolid
47006,41.6398,-4.7388,Valladolid
47007,41.6373,-4.7351,Valladolid
47008,41.6182,-4.7505,Valladolid
47009,41.6622,-4.7408,Valladolid
47010,41.6653,-4.7163,Valladolid
47011,41.6607,-4.7079,Valladolid
47012,41.635,-4.7064,Valladolid
47013,41.6336,-4.7214,Valladolid
47014,41.64,-4.7542,Valladolid
47015,41.6468,-4.7475,Valladolid
47016,41.6363,-4.7685,Valladolid
47017,41.6425,-4.695,Valladolid
47018,41.6552,-4.7237,Valladolid
47070,41.6552,-4.7237,Valladolid
47071,41.6552,-4.7237,Valladolid
47080,41.6552,-4.7237,Valladolid
47100,41.5032,-5.0005,Tordesillas
47110,41.5783,-5.2408,Casasola De Arion
47111,41.5497,-5.1381,Villalar De Los Comuneros
47112,41.5562,-5.2047,Pedrosa Del Rey
47113,41.5683,-5.12495,Villalbarba
47114,41.53063,-5.0199,Matilla De Los Caños
47115,41.5721,-5.04425,Bercero
47116,41.4439,-5.1252,Pollos
47120,41.6325,-5.1768,Mota Del Marques
47129,41.66908,-5.08834,Torrecilla De La Torre
47130,41.591,-4.8279,Simancas
47131,41.58356,-4.90518,Velliza
47132,41.53123,-4.91073,Villamarciel
47133,41.5902,-5.12345,Vega De Valdetronco
47134,41.62975,-5.06862,Villasexmir
47140,41.5815,-4.7233,Laguna De Duero
47150,41.5293,-4.7524,Viana De Cega
47151,41.5423,-4.7001,Boecillo
47152,41.5541,-4.7922,Puente Duero
47153,41.6205,-4.73737,El Pinar De Antequera
47155,41.6946,-4.6903,Santovenia De Pisuerga
47160,41.47143,-4.5996,Arrabal De Portillo
47161,41.5641,-4.654,Herrera De Duero
47162,41.5126,-4.6395,Aldeamayor De San Martin
47164,41.4473,-4.4895,Santiago Del Arroyo
47165,41.4734,-4.5046,Camporredondo
47166,41.4473,-4.3826,Viloria
47169,41.5327,-4.6167,"Otero, El (Urbanizacion)"
47170,41.6542,-4.6283,Renedo De Esgueva
47171,41.6818,-4.5887,Castronuevo De Esgueva
47172,41.6852,-4.5464,Villarmentero De Esgueva
47173,41.6881,-4.5225,Olmos De Esgueva
47174,41.7029,-4.4831,Villanueva De Los Infantes
47175,41.7284,-4.4282,Piña De Esgueva
47176,41.7502,-4.3806,Esguevillas De Esgueva
47177,41.7486,-4.3015,Amusquillo
47180,41.734,-4.3239,Villafuerte
47181,41.7403,-4.2687,Villaco
47182,41.7561,-4.2215,Castroverde De Cerrato
47183,41.7682,-4.2,Torre De Esgueva
47184,41.7673,-4.1849,Fombellida
47185,41.7546,-4.125,Canillas De Esgueva
47186,41.7565,-4.1036,Encinas De Esgueva
47190,41.6752,-4.9174,Wamba
47191,41.6409,-4.8566,Ciguñuela
47192,41.6485,-4.9596,Castrodeza
47193,41.6407,-4.7994,La Cisterniga
47194,41.72495,-4.7632,Mucientes
47195,41.61315,-4.7818,La Flecha
47196,41.4712,-4.6464,La Pedraja De Portillo
47197,41.6262,-4.7636,Valladolid
47200,41.7997,-4.5306,Valoria La Buena
47209,41.7534,-4.5672,San Martin De Valveni
47210,41.1817,-4.8031,Ataquines
47219,41.14,-4.82875,Honcalada
47220,41.3712,-4.844,Pozaldez
47230,41.4145,-4.7899,Matapozuelos
47231,41.4576,-4.8619,Serrada
47232,41.4111,-4.8293,Ventosa De La Cuesta
47237,41.3866,-4.7763,Villalba De Adaja
47238,41.3706,-4.6726,Hornillos De Eresma
47239,41.52725,-4.86145,Villanueva De Duero
47240,41.4797,-4.772,Valdestillas
47250,41.4299,-4.6651,Mojados
47260,41.7616,-4.6236,Cabezon De Pisuerga
47270,41.7573,-4.6988,Cigales
47280,41.8099,-4.6935,Corcos
47281,41.7616,-4.6236,Aguilarejo
47282,41.8305,-4.6518,Trigueros Del Valle
47283,41.8545,-4.6593,Quintanilla De Trigueros
47290,41.8336,-4.6146,Cubillas De Santa Marta
47300,41.5975,-4.1202,Peñafiel
47310,41.4922,-4.1954,Campaspero
47311,41.5304,-4.1303,Fompedraza
47312,41.4814,-4.2794,Bahabon
47313,41.52092,-4.25392,Cogeces Del Monte
47314,41.58957,-4.18333,Manzanillo
47315,41.6417,-4.1559,Pesquera De Duero
47316,41.67128,-4.12352,Curiel De Duero
47317,41.65608,-4.05825,San Llorente
47318,41.57553,-4.04557,Melida
47319,41.5348,-4.0752,Torre De Peñafiel
47320,41.5466,-4.51915,Tudela De Duero
47328,41.5367,-4.5329,La Parrilla
47329,41.66593,-4.45197,Castrillo-Tejeriego
47330,41.5827,-4.4879,Traspinedo
47331,41.5698,-4.4494,Santibañez De Valcorba
47340,41.6085,-4.434,Sardon De Duero
47350,41.6249,-4.3629,Quintanilla De Onesimo
47359,41.63705,-4.30745,Olivares De Duero
